0.999942	  0
0.816224	  1
0.810908	  2
0.810908	  3
0.810908	  4
0.810908	  5
0.810908	  6
0.810908	  7
0.810908	  8
0.810908	  9
0.810908	  10
0.810908	  11
0.810908	  12
0.810908	  13
0.810908	  14
0.810908	  15
0.810908	  16
0.810908	  17
0.810908	  18
0.810908	  19
0.810908	  20
0.810908	  21
0.810908	  22
0.810908	  23
0.810908	  24
0.810908	  25
0.810908	  26
0.810908	  27
0.810908	  28
0.810908	  29
0.810908	  30
0.810908	  31
0.810908	  32
0.810908	  33
0.810908	  34
0.810908	  35
0.810908	  36
0.810908	  37
0.810908	  38
0.810908	  39
0.810908	  40
0.810908	  41
0.810908	  42
0.810908	  43
0.810908	  44
0.810908	  45
0.810908	  46
0.810908	  47
0.810908	  48
0.810908	  49
0.810908	  50
0.810908	  51
0.810908	  52
0.810908	  53
0.810908	  54
0.810908	  55
0.810908	  56
0.810908	  57
0.810908	  58
0.810908	  59
0.810908	  60
0.810908	  61
0.810908	  62
0.810908	  63
0.810908	  64
0.810908	  65
0.810908	  66
0.810908	  67
0.810908	  68
0.810908	  69
0.810908	  70
0.810908	  71
0.810908	  72
0.810908	  73
0.810908	  74
0.810908	  75
0.810908	  76
0.810908	  77
0.810908	  78
0.810908	  79
0.810908	  80
0.810908	  81
0.810908	  82
0.810908	  83
0.810908	  84
0.810908	  85
0.810908	  86
0.810908	  87
0.810908	  88
0.810908	  89
0.810908	  90
0.810908	  91
0.810908	  92
0.810908	  93
0.810908	  94
0.810908	  95
0.810908	  96
0.810908	  97
0.810908	  98
0.810908	  99
0.810908	  100
