0.999942	  0
0.905019	  1
0.893876	  2
0.893876	  3
0.893876	  4
0.893876	  5
0.893876	  6
0.893876	  7
0.893876	  8
0.893876	  9
0.893876	  10
0.893876	  11
0.893876	  12
0.893876	  13
0.893876	  14
0.893876	  15
0.893876	  16
0.893876	  17
0.893876	  18
0.893876	  19
0.893876	  20
0.893876	  21
0.893876	  22
0.893876	  23
0.893876	  24
0.893876	  25
0.893876	  26
0.893876	  27
0.893876	  28
0.893876	  29
0.893876	  30
0.893876	  31
0.893876	  32
0.893876	  33
0.893876	  34
0.893876	  35
0.893876	  36
0.893876	  37
0.893876	  38
0.893876	  39
0.893876	  40
0.893876	  41
0.893876	  42
0.893876	  43
0.893876	  44
0.893876	  45
0.893876	  46
0.893876	  47
0.893876	  48
0.893876	  49
0.893876	  50
0.893876	  51
0.893876	  52
0.893876	  53
0.893876	  54
0.893876	  55
0.893876	  56
0.893876	  57
0.893876	  58
0.893876	  59
0.893876	  60
0.893876	  61
0.893876	  62
0.893876	  63
0.893876	  64
0.893876	  65
0.893876	  66
0.893876	  67
0.893876	  68
0.893876	  69
0.893876	  70
0.893876	  71
0.893876	  72
0.893876	  73
0.893876	  74
0.893876	  75
0.893876	  76
0.893876	  77
0.893876	  78
0.893876	  79
0.893876	  80
0.893876	  81
0.893876	  82
0.893876	  83
0.893876	  84
0.893876	  85
0.893876	  86
0.893876	  87
0.893876	  88
0.893876	  89
0.893876	  90
0.893876	  91
0.893876	  92
0.893876	  93
0.893876	  94
0.893876	  95
0.893876	  96
0.893876	  97
0.893876	  98
0.893876	  99
0.893876	  100
